  39:  1gw5-A  3.1  5.9   37   584   19 PDB  MOLECULE: ADAPTOR-RELATED PROTEIN COMPLEX 2 ALPHA 2                  
  40:  1cpc-A  3.1  3.8   75   162    4 PDB  MOLECULE: C-PHYCOCYANIN (ALPHA SUBUNIT);                             
  41:  3bc1-B  3.1  5.6   46    52    9 PDB  MOLECULE: RAS-RELATED PROTEIN RAB-27A;                               
  42:  4f0t-A  3.1  3.7   75   162    5 PDB  MOLECULE: C-PHYCOCYANIN ALPHA CHAIN;                                 
  43:  4h0m-A  3.1  3.7   75   162    5 PDB  MOLECULE: C-PHYCOCYANIN ALPHA CHAIN;                                 
  44:  4xyp-A  3.1  7.1   51    70    4 PDB  MOLECULE: FUSION PROTEIN;                                            
  45:  3by6-E  3.1  6.1   53   124    4 PDB  MOLECULE: PREDICTED TRANSCRIPTIONAL REGULATOR;                       
  46:  2kzc-A  3.0  2.9   64    85    9 PDB  MOLECULE: UNCHARACTERIZED PROTEIN;                                   
  47:  3add-A  3.0  3.4   57   251   11 PDB  MOLECULE: L-SERYL-TRNA(SEC) KINASE;                                  
  48:  2iu5-A  3.0  3.7   62   179    3 PDB  MOLECULE: HTH-TYPE DHAKLM OPERON TRANSCRIPTIONAL ACTIVATOR           
  49:  2fy3-A  3.0  2.9   57   595    2 PDB  MOLECULE: CHOLINE O-ACETYLTRANSFERASE;                               
  50:  1w36-F  3.0  2.8   59  1077    0 PDB  MOLECULE: DNA HAIRPIN;                                               
  51:  2o61-B  3.0  3.4   59   314   12 PDB  MOLECULE: 36-MER;                                                    
  52:  3oc7-A  3.0  3.7   61   251    7 PDB  MOLECULE: ENOYL-COA HYDRATASE;                                       
  53:  1e1h-D  3.0  2.8   56   165    4 PDB  MOLECULE: BOTULINUM NEUROTOXIN TYPE A LIGHT CHAIN;                   
  54:  2de0-X  3.0  6.3   53   460    4 PDB  MOLECULE: ALPHA-(1,6)-FUCOSYLTRANSFERASE;                            
  55:  1k83-A  3.0  4.0   51  1366    4 PDB  MOLECULE: DNA-DIRECTED RNA POLYMERASE II LARGEST SUBUNIT;            
  56:  2ptm-A  3.0  4.4   42   192    7 PDB  MOLECULE: HYPERPOLARIZATION-ACTIVATED (IH) CHANNEL;                  
  57:  3x1l-A  3.0  2.6   34   573   15 PDB  MOLECULE: CRISPR SYSTEM CMR SUBUNIT CMR2;                            
  58:  4c0n-A  3.0  4.2   74   150   12 PDB  MOLECULE: 2-ON-2 HEMOGLOBIN;                                         
  59:  1dly-A  3.0  4.2   77   121    9 PDB  MOLECULE: HEMOGLOBIN;                                                
  60:  2x3j-A  2.9  5.9   79   586    4 PDB  MOLECULE: ACSD;                                                      
  61:  4cs7-C  2.9  3.2   68   172    4 PDB  MOLECULE: M2-1;                                                      
  62:  3eus-A  2.9  3.3   62    85    8 PDB  MOLECULE: DNA-BINDING PROTEIN;                                       
  63:  2b5a-A  2.9  3.5   61    77   10 PDB  MOLECULE: C.BCLI;                                                    
  64:  3do7-B  2.9  2.8   58   293    9 PDB  MOLECULE: AVIAN RETICULOENDOTHELIOSIS VIRAL (V-REL)                  
  65:  1l7v-A  2.9  3.2   69   324   10 PDB  MOLECULE: VITAMIN B12 TRANSPORT SYSTEM PERMEASE PROTEIN              
  66:  3w0l-B  2.9  3.5   74   598    7 PDB  MOLECULE: GLUCOKINASE;                                               
  67:  1msw-D  2.9  4.0   72   863    8 PDB  MOLECULE: TEMPLATE DNA;                                              
  68:  2hxi-B  2.9  2.9   64   198    8 PDB  MOLECULE: PUTATIVE TRANSCRIPTIONAL REGULATOR;                        
  69:  1h99-A  2.9  3.1   52   220    4 PDB  MOLECULE: TRANSCRIPTION ANTITERMINATOR LICT;                         
  70:  2job-A  2.9  5.9   67   102    4 PDB  MOLECULE: ANTILIPOPOLYSACCHARIDE FACTOR;                             
  71:  1izl-D  2.9  5.2   56   277    7 PDB  MOLECULE: PHOTOSYSTEM II: SUBUNIT PSBA;                              
  72:  4a1f-A  2.9  3.7   40   323    5 PDB  MOLECULE: REPLICATIVE DNA HELICASE;                                  
  73:  1tmx-A  2.9  3.6   37   291    5 PDB  MOLECULE: HYDROXYQUINOL 1,2-DIOXYGENASE;                             
  74:  3n9t-A  2.9  2.9   36   286   11 PDB  MOLECULE: PNPC;                                                      
  75:  2c7j-A  2.9  3.7   75   162    4 PDB  MOLECULE: PHYCOERYTHROCYANIN ALPHA CHAIN;                            
  76:  4d10-F  2.9  6.1   53   281    6 PDB  MOLECULE: COP9 SIGNALOSOME COMPLEX SUBUNIT 1;                        
  77:  2kjy-A  2.9  6.7   49    60   10 PDB  MOLECULE: PROTEIN PHOSPHATASE 1 REGULATORY SUBUNIT 12A;              
  78:  3npi-A  2.8  5.4   75   213    9 PDB  MOLECULE: TETR FAMILY REGULATORY PROTEIN;                            
  79:  4dw0-A  2.8  3.5   58   330    7 PDB  MOLECULE: P2X PURINOCEPTOR;                                          
  80:  2z0q-A  2.8  4.4   92   321    8 PDB  MOLECULE: RHO GUANINE NUCLEOTIDE EXCHANGE FACTOR 3;                  
  81:  3fh6-G  2.8  3.1   65   254    6 PDB  MOLECULE: MALTOSE TRANSPORT SYSTEM PERMEASE PROTEIN MALF;            
  82:  3odu-A  2.8  2.9   65   466    5 PDB  MOLECULE: C-X-C CHEMOKINE RECEPTOR TYPE 4, LYSOZYME CHIMERA          
  83:  3lwj-A  2.8  4.0   66   193    6 PDB  MOLECULE: PUTATIVE TETR-FAMILY TRANSCRIPTIONAL REGULATOR;            
  84:  3bm3-A  2.8  4.2   61   259    8 PDB  MOLECULE: PSPGI RESTRICTION ENDONUCLEASE;                            
  85:  2a7o-A  2.8  3.4   58   100    5 PDB  MOLECULE: HUNTINGTIN INTERACTING PROTEIN B;                          
  86:  3kvg-B  2.8  4.1   57   382    2 PDB  MOLECULE: HEAT SHOCK 70 (HSP70) PROTEIN;                             
  87:  3bll-A  2.8  3.5   63   347    6 PDB  MOLECULE: QUEUINE TRNA-RIBOSYLTRANSFERASE;                           
  88:  1rp3-A  2.8  3.3   57   235    5 PDB  MOLECULE: RNA POLYMERASE SIGMA FACTOR SIGMA-28 (FLIA);               
  89:  2uuz-A  2.8  4.4   58    89    9 PDB  MOLECULE: HOST-NUCLEASE INHIBITOR PROTEIN GAM;                       
  90:  3r6n-A  2.8  8.2   61   450   10 PDB  MOLECULE: DESMOPLAKIN;                                               
  91:  3gl1-A  2.8  4.4   57   383    4 PDB  MOLECULE: HEAT SHOCK PROTEIN SSB1;                                   
  92:  1gyn-A  2.8  4.7   54   333    4 PDB  MOLECULE: FRUCTOSE-BISPHOSPHATE ALDOLASE II;                         
  93:  1dos-A  2.8  3.6   53   358    4 PDB  MOLECULE: ALDOLASE CLASS II;                                         
  94:  3wks-D  2.8  7.8   51    70    0 PDB  MOLECULE: O-PHOSPHO-L-SERYL-TRNA:CYS-TRNA SYNTHASE;                  
  95:  3zhe-A  2.8  9.0   55   399    7 PDB  MOLECULE: NONSENSE-MEDIATED MRNA DECAY PROTEIN;                      
  96:  3n3v-A  2.8  2.6   44   299    7 PDB  MOLECULE: ADENOSINE MONOPHOSPHATE-PROTEIN TRANSFERASE IBPA;          
  97:  3cir-M  2.8  3.9   45   504    4 PDB  MOLECULE: FUMARATE REDUCTASE FLAVOPROTEIN SUBUNIT;                   
  98:  3v1a-A  2.8  2.6   34    48    3 PDB  MOLECULE: COMPUTATIONAL DESIGN, MID1-APO1;                           
  99:  4uc1-A  2.8  3.9   74   157   11 PDB  MOLECULE: TRANSLOCATOR PROTEIN TSPO;                                 
 100:  1f99-A  2.8  3.9   75   162    4 PDB  MOLECULE: R-PHYCOCYANIN;                                             
 101:  1lia-A  2.8  3.8   75   164    7 PDB  MOLECULE: R-PHYCOERYTHRIN;                                           
 102:  2wwb-A  2.8  6.8   76   476    9 PDB  MOLECULE: PROTEIN TRANSPORT PROTEIN SEC61 SUBUNIT ALPHA ISO          
 103:  4hyg-B  2.7  3.5   84   247    7 PDB  MOLECULE: PUTATIVE UNCHARACTERIZED PROTEIN;                          
 104:  3vd8-A  2.7  4.6   74   467    3 PDB  MOLECULE: MALTOSE-BINDING PERIPLASMIC PROTEIN, INTERFERON-I          
 105:  1s20-G  2.7  3.1   61   335   13 PDB  MOLECULE: HYPOTHETICAL OXIDOREDUCTASE YIAK;                          
 106:  3tx3-A  2.7  5.0   60   227    8 PDB  MOLECULE: UNCHARACTERIZED PROTEIN INVOLVED IN CYSTEINE BIOS          
 107:  2vk9-A  2.7  2.9   65   540   11 PDB  MOLECULE: ALPHA-TOXIN;                                               
 108:  1r4v-A  2.7  3.8   66   151    3 PDB  MOLECULE: HYPOTHETICAL PROTEIN AQ_328;                               
 109:  1wwi-A  2.7  3.2   61   148    7 PDB  MOLECULE: HYPOTHETICAL PROTEIN TTHA1479;                             
 110:  2yvx-A  2.7  3.9   66   442    6 PDB  MOLECULE: MG2+ TRANSPORTER MGTE;                                     
 111:  3waj-A  2.7  3.6   64   793    8 PDB  MOLECULE: TRANSMEMBRANE OLIGOSACCHARYL TRANSFERASE;                  
 112:  3hn2-A  2.7  3.0   55   302    9 PDB  MOLECULE: 2-DEHYDROPANTOATE 2-REDUCTASE;                             
 113:  3mp7-A  2.7  4.0   56   387    4 PDB  MOLECULE: PREPROTEIN TRANSLOCASE SUBUNIT SECY;                       
 114:  3i4r-B  2.7  7.3   61   528    7 PDB  MOLECULE: NUCLEAR PORE COMPLEX PROTEIN NUP107;                       
 115:  1yt3-A  2.7  3.9   50   375   10 PDB  MOLECULE: RIBONUCLEASE D;                                            
 116:  2i8b-B  2.7  3.3   62   132    6 PDB  MOLECULE: MINOR NUCLEOPROTEIN VP30;                                  
 117:  2y31-A  2.7  7.7   62   242   10 PDB  MOLECULE: PUTATIVE REPRESSOR SIMREG2;                                
 118:  1yns-A  2.7  4.0   60   254    7 PDB  MOLECULE: E-1 ENZYME;                                                
 119:  2ash-A  2.7  3.6   62   361    2 PDB  MOLECULE: QUEUINE TRNA-RIBOSYLTRANSFERASE;                           
 120:  2wui-A  2.7  9.2   68   200   10 PDB  MOLECULE: TRANSCRIPTIONAL REGULATOR;                                 
 121:  2o4t-A  2.7  3.1   52    90    8 PDB  MOLECULE: BH3976 PROTEIN;                                            
 122:  2hzp-A  2.7  5.2   53   447    6 PDB  MOLECULE: KYNURENINASE;                                              
 123:  3qjz-A  2.7  3.4   52   795    4 PDB  MOLECULE: PHOSPHATIDYLINOSITOL-4,5-BISPHOSPHATE 3-KINASE CA          
 124:  3mzy-A  2.7  3.2   44   123    9 PDB  MOLECULE: RNA POLYMERASE SIGMA-H FACTOR;                             
 125:  3fy4-A  2.7  6.7   59   522    5 PDB  MOLECULE: 6-4 PHOTOLYASE;                                            
 126:  1yq3-D  2.7  3.5   42   102    2 PDB  MOLECULE: SUCCINATE DEHYDROGENASE FLAVOPROTEIN SUBUNIT;              
 127:  3s51-A  2.7  3.2   43  1134    2 PDB  MOLECULE: FANCONI ANEMIA GROUP I PROTEIN HOMOLOG;                    
 128:  2ehw-C  2.7  3.6   41   117    5 PDB  MOLECULE: HYPOTHETICAL PROTEIN TTHB059;                              
 129:  2x0l-A  2.7  3.9   40   670   10 PDB  MOLECULE: LYSINE-SPECIFIC HISTONE DEMETHYLASE 1;                     
 130:  2jqt-A  2.7  3.0   39    57   10 PDB  MOLECULE: H-NS/STPA-BINDING PROTEIN 2;                               
 131:  3vej-B  2.7  3.2   34    41    9 PDB  MOLECULE: UBIQUITIN-LIKE PROTEIN MDY2;                               
 132:  3zjh-B  2.7  4.6   86   193    3 PDB  MOLECULE: PROTOGLOBIN;                                               
 133:  1h2z-A  2.7  4.1   64   712    8 PDB  MOLECULE: PROLYL ENDOPEPTIDASE;                                      
 134:  1dlw-A  2.7  4.1   77   116    9 PDB  MOLECULE: HEMOGLOBIN;                                                
 135:  4ham-A  2.7  7.6   55   134    7 PDB  MOLECULE: LMO2241 PROTEIN;                                           
 136:  4r1h-A  2.7  7.4   48   116    0 PDB  MOLECULE: LMO0741 PROTEIN;                                           
 137:  2yia-A  2.6  4.3   43   790    5 PDB  MOLECULE: RNA-DIRECTED RNA POLYMERASE;                               
 138:  1h97-A  2.6  4.2   81   147   10 PDB  MOLECULE: GLOBIN-3;                                                  
 139:  4i5j-A  2.6  2.8   55   266    7 PDB  MOLECULE: SERINE/THREONINE-PROTEIN PHOSPHATASE 2A REGULATOR          
 140:  2pq7-A  2.6  5.4   73   174    8 PDB  MOLECULE: PREDICTED HD SUPERFAMILY HYDROLASE;                        
 141:  2hyt-A  2.6  4.8   65   193    8 PDB  MOLECULE: TETR-FAMILY TRANSCRIPTIONAL REGULATOR;                     
 142:  4ui9-Y  2.6  4.0   53   496    4 PDB  MOLECULE: ANAPHASE-PROMOTING COMPLEX SUBUNIT 1;                      
 143:  3po3-S  2.6  3.1   60   164    5 PDB  MOLECULE: DNA-DIRECTED RNA POLYMERASE II SUBUNIT RPB1;               
 144:  1i9y-A  2.6  5.2   51   336    6 PDB  MOLECULE: PHOSPHATIDYLINOSITOL PHOSPHATE PHOSPHATASE;                
 145:  2o71-A  2.6  3.1   61    91    7 PDB  MOLECULE: DEATH DOMAIN-CONTAINING PROTEIN CRADD;                     
 146:  3b8p-A  2.6  3.4   55   207    5 PDB  MOLECULE: CHAIN LENGTH DETERMINANT PROTEIN;                          
 147:  3b8p-C  2.6  3.4   55   185    5 PDB  MOLECULE: CHAIN LENGTH DETERMINANT PROTEIN;                          
 148:  3oe6-A  2.6  2.9   67   418    6 PDB  MOLECULE: C-X-C CHEMOKINE RECEPTOR TYPE 4, LYSOZYME CHIMERA          
 149:  3e3r-A  2.6  3.7   65   183    2 PDB  MOLECULE: CALCYPHOSIN;                                               
 150:  2oap-2  2.6  3.7   65   503    5 PDB  MOLECULE: TYPE II SECRETION SYSTEM PROTEIN;                          
 151:  2c5u-A  2.6  3.1   60   375    8 PDB  MOLECULE: RNA LIGASE;                                                
 152:  2kou-A  2.6  4.0   55   102    4 PDB  MOLECULE: DICER-LIKE PROTEIN 4;                                      
 153:  1yuw-A  2.6  4.3   57   554    4 PDB  MOLECULE: HEAT SHOCK COGNATE 71 KDA PROTEIN;                         
 154:  3wmg-A  2.6  4.6   64   589    3 PDB  MOLECULE: ATP-BINDING CASSETTE, SUB-FAMILY B, MEMBER 1;              
 155:  1pjq-B  2.6  3.6   54   456    6 PDB  MOLECULE: SIROHEME SYNTHASE;                                         
 156:  2o3l-A  2.6  3.3   57    83    7 PDB  MOLECULE: HYPOTHETICAL PROTEIN;                                      
 157:  2fb5-A  2.6  6.6   47   204    9 PDB  MOLECULE: HYPOTHETICAL MEMBRANE SPANNING PROTEIN;                    
 158:  2a3q-A  2.6  7.5   47   113    4 PDB  MOLECULE: HYPOTHETICAL PROTEIN;                                      
 159:  1r6t-A  2.6  6.7   45   440    9 PDB  MOLECULE: TRYPTOPHANYL-TRNA SYNTHETASE;                              
 160:  3t46-A  2.6  2.5   38    75    3 PDB  MOLECULE: SCIN-D;                                                    
 161:  3cwb-C  2.6  4.1   42   380    0 PDB  MOLECULE: MITOCHONDRIAL UBIQUINOL-CYTOCHROME-C REDUCTASE CO          
 162:  2wpd-G  2.6  3.4   40   269   18 PDB  MOLECULE: ATP SYNTHASE SUBUNIT ALPHA, MITOCHONDRIAL;                 
 163:  3qku-A  2.6  4.3   42   359   10 PDB  MOLECULE: DNA DOUBLE-STRAND BREAK REPAIR RAD50 ATPASE;               
 164:  2och-A  2.6  3.0   36    66    6 PDB  MOLECULE: HYPOTHETICAL PROTEIN DNJ-12;                               
 165:  2c0s-A  2.6  2.8   35    64    6 PDB  MOLECULE: CONSERVED DOMAIN PROTEIN;                                  
 166:  1upt-B  2.6  3.5   39    58    5 PDB  MOLECULE: ADP-RIBOSYLATION FACTOR-LIKE PROTEIN 1;                    
 167:  3b6a-A  2.6  3.7   39   213    8 PDB  MOLECULE: ACTR PROTEIN;                                              
 168:  2xkj-E  2.6  4.2   36   721    3 PDB  MOLECULE: TOPOISOMERASE IV;                                          
 169:  2rq6-A  2.6  3.6   38   138    8 PDB  MOLECULE: ATP SYNTHASE EPSILON CHAIN;                                
 170:  1g6u-B  2.6  3.4   34    48   12 PDB  MOLECULE: DOMAIN SWAPPED DIMER;                                      
 171:  2khk-A  2.6  6.8   42    53    2 PDB  MOLECULE: ATP SYNTHASE SUBUNIT B;                                    
 172:  2bv8-A  2.6  3.8   75   162    5 PDB  MOLECULE: C-PHYCOCYANIN ALPHA SUBUNIT;                               
 173:  2kua-A  2.5  3.8   75   170    5 PDB  MOLECULE: BCL-2-LIKE PROTEIN 10;                                     
 174:  3pux-G  2.5  5.0   73   293    8 PDB  MOLECULE: MALTOSE-BINDING PERIPLASMIC PROTEIN;                       
 175:  3dwb-A  2.5  3.7   63   661   11 PDB  MOLECULE: ENDOTHELIN-CONVERTING ENZYME 1;                            
 176:  3dto-A  2.5  5.7   73   189    4 PDB  MOLECULE: BH2835 PROTEIN;                                            
 177:  4amq-A  2.5  3.0   54   341   11 PDB  MOLECULE: L544;                                                      
 178:  1ich-A  2.5  3.3   62    87    8 PDB  MOLECULE: TUMOR NECROSIS FACTOR RECEPTOR-1;                          
 179:  1dwv-A  2.5  5.1   64   421    8 PDB  MOLECULE: NITRIC OXIDE SYNTHASE;                                     
 180:  1xu0-A  2.5  2.8   50   102    6 PDB  MOLECULE: PRION PROTEIN;                                             
 181:  1s7b-B  2.5  4.7   55   107    5 PDB  MOLECULE: EMRE PROTEIN;                                              
 182:  4dnk-B  2.5  4.5   59   234    7 PDB  MOLECULE: 14-3-3 PROTEIN BETA/ALPHA;                                 
 183:  3uau-A  2.5  3.1   52   344   12 PDB  MOLECULE: SURFACE-EXPOSED LIPOPROTEIN;                               
 184:  1riq-A  2.5  5.6   87   448    7 PDB  MOLECULE: ALANYL-TRNA SYNTHETASE;                                    
 185:  1rdr-A  2.5  3.7   65   316    6 PDB  MOLECULE: POLIOVIRUS 3D POLYMERASE;                                  
 186:  1teb-A  2.5  4.2   68   460    7 PDB  MOLECULE: GENOME POLYPROTEIN;                                        
 187:  2ofl-A  2.5  3.4   61   221   10 PDB  MOLECULE: PUTATIVE TETR-FAMILY TRANSCRIPTIONAL REGULATOR;            
 188:  2ze5-A  2.5  3.3   60   227   10 PDB  MOLECULE: ISOPENTENYL TRANSFERASE;                                   
 189:  2mhs-A  2.5  3.6   63   164   11 PDB  MOLECULE: INDUCED MYELOID LEUKEMIA CELL DIFFERENTIATION PRO          
 190:  3gty-X  2.5  5.7   59   412    8 PDB  MOLECULE: TRIGGER FACTOR;                                            
 191:  3i2w-A  2.5  3.3   64   270    8 PDB  MOLECULE: SYNDAPIN;                                                  
 192:  3apz-A  2.5  3.8   58   299    9 PDB  MOLECULE: GERANYL DIPHOSPHATE SYNTHASE;                              
 193:  2jps-A  2.5  3.8   57   105   14 PDB  MOLECULE: NUCLEAR POLYADENYLATED RNA-BINDING PROTEIN NAB2;           
 194:  2mt4-A  2.5  8.0   56   124    7 PDB  MOLECULE: TRANSCRIPTION TERMINATION/ANTITERMINATION PROTEIN          
 195:  1n31-A  2.5  5.9   59   389    7 PDB  MOLECULE: L-CYSTEINE/CYSTINE LYASE C-DES;                            
 196:  1kw2-A  2.5  3.2   51   455   16 PDB  MOLECULE: VITAMIN D-BINDING PROTEIN;                                 
 197:  3ay1-A  2.5  2.8   56  1528    0 PDB  MOLECULE: DYNEIN HEAVY CHAIN, CYTOPLASMIC;                           
 198:  1mro-A  2.5  4.3   52   549    8 PDB  MOLECULE: METHYL-COENZYME M REDUCTASE;                               
 199:  3h1k-B  2.5  2.8   52   426    8 PDB  MOLECULE: MITOCHONDRIAL UBIQUINOL-CYTOCHROME-C REDUCTASE CO          
 200:  3p0h-B  2.5  3.2   53   598    9 PDB  MOLECULE: TYROSYL-TRNA SYNTHETASE;                                   
 201:  2y51-A  2.5  4.9   49   529    6 PDB  MOLECULE: ALDEHYDE DEHYDROGENASE (BOX PATHWAY);                      
 202:  3eps-A  2.5  3.7   55   566    5 PDB  MOLECULE: ISOCITRATE DEHYDROGENASE KINASE/PHOSPHATASE;               
 203:  2cfo-B  2.5  3.3   50   487    4 PDB  MOLECULE: GLUTAMYL-TRNA SYNTHETASE;                                  
 204:  1zk7-A  2.5  5.0   54   467    7 PDB  MOLECULE: MERCURIC REDUCTASE;                                        
 205:  1u2m-C  2.5  3.7   41   143    7 PDB  MOLECULE: HISTONE-LIKE PROTEIN HLP-1;                                
 206:  2jj1-G  2.5  3.6   40   167    3 PDB  MOLECULE: ATP SYNTHASE SUBUNIT ALPHA HEART ISOFORM;                  
 207:  1kmi-Z  2.5  3.3   43   177   12 PDB  MOLECULE: CHEMOTAXIS PROTEIN CHEY;                                   
 208:  2gox-B  2.5  1.8   34    65    9 PDB  MOLECULE: COMPLEMENT C3;                                             
 209:  1lrz-A  2.5  4.0   43   400    7 PDB  MOLECULE: FACTOR ESSENTIAL FOR EXPRESSION OF METHICILLIN             
 210:  3wfw-A  2.5  2.8   37   138   11 PDB  MOLECULE: HEMOGLOBIN-LIKE FLAVOPROTEIN FUSED TO ROADBLOCK/L          
 211:  1u2m-B  2.5  3.7   42   116    2 PDB  MOLECULE: HISTONE-LIKE PROTEIN HLP-1;                                
 212:  3dmq-A  2.5  4.2   41   961    2 PDB  MOLECULE: RNA POLYMERASE-ASSOCIATED PROTEIN RAPA;                    
 213:  3dy5-A  2.5  3.6   40  1002    5 PDB  MOLECULE: ALLENE OXIDE SYNTHASE-LIPOXYGENASE PROTEIN;                
 214:  1ysm-A  2.5  5.6   40    55    8 PDB  MOLECULE: CALCYCLIN-BINDING PROTEIN;                                 
 215:  1u7m-A  2.5  3.4   36    53    8 PDB  MOLECULE: FOUR-HELIX BUNDLE MODEL;                                   
 216:  3v1f-B  2.5  3.2   33    41    9 PDB  MOLECULE: COMPUTATIONAL DESIGN, MID1-ZINC H35E MUTANT;               
 217:  1phn-A  2.5  3.8   75   162    5 PDB  MOLECULE: PHYCOCYANIN;                                               
 218:  2lw9-A  2.5  6.9   49    51    8 PDB  MOLECULE: UNCONVENTIONNAL MYOSIN-X;                                  
 219:  1jq0-A  2.5  4.8   50    71    6 PDB  MOLECULE: GP41 ENVELOPE PROTEIN;                                     
 220:  1ybz-A  2.5  5.3   45    76    0 PDB  MOLECULE: CHORISMATE MUTASE;                                         
 221:  4xdk-D  2.5  8.1   60   241    3 PDB  MOLECULE: POTASSIUM CHANNEL SUBFAMILY K MEMBER 10;                   
 222:  3j7y-8  2.5  5.9   41    57    0 PDB  MOLECULE: 16S RRNA;                                                  
 223:  2of5-H  2.4  3.1   67   100   12 PDB  MOLECULE: DEATH DOMAIN-CONTAINING PROTEIN CRADD;                     
 224:  2v50-D  2.4  8.3   60   998    7 PDB  MOLECULE: MULTIDRUG RESISTANCE PROTEIN MEXB;                         
 225:  1o5h-A  2.4  4.1   80   200    8 PDB  MOLECULE: FORMIMINOTETRAHYDROFOLATE CYCLODEAMINASE;                  
 226:  4nxj-A  2.4  2.8   64   118    2 PDB  MOLECULE: BROMODOMAIN PROTEIN;                                       
